jobType|header|jobDetail|salary|workExp|edu|tool|welfare|area|date|link|final_salary
AI工程師|芳茲生技 數位轉型專案管理師|"波蜜關係企業～芳茲生技

【職位概述】
負責參與工作自動化與數位轉型相關專案的規劃、原型設計與執行，作為商業部門與技術團隊之間的橋樑，將業務需求轉化為實用的解決方案。
這個角色需要結合AI工具與多元工作流程（如自動化軟體、低代碼平台），協助實現由淺入深的數位轉型。
我們期待應徵者具備邏輯思考能力、在學期間或工作期間的專案經驗，並能在跨領域合作中快速學習與成長。

【主要職責】
一、工具應用與原型開發
1. 使用AI工具（如ChatGPT、Claude）與工作自動化工具（如Zapier、Power Automate）設計並開發產品原型或流程改善方案，展示核心功能並具備基本可執行性。
2. 將原型或初步解決方案交付工程師團隊，協助進行後續優化。

二、跨部門協作與需求轉化
1. 與商業部門（業務、行銷、企劃等）對接，學習並理解各部門的工作流程與需求。
2. 將繁瑣的手動流程簡化並轉化為自動化或數位化的解決方案，提出實用的工具或工作流程建議。

三、專案管理與流程梳理
1. 學習並應用專案管理的基本邏輯，協助規劃數位轉型專案的進度、里程碑與交付目標。
2. 參與現有流程的分析與梳理，與團隊合作設計由淺入深的轉型路徑。

四、技術整合與數位化執行
1. 參與系統環境的搭建與工具整合（如API串接、低代碼平台應用），確保解決方案的技術可行性。
2. 與外部技術團隊合作，提供業務視角建議，將數位化概念轉化為可運行的流程或產品。

五、數位轉型倫理與合規性
初步了解數位轉型相關法規（如數據隱私法規GDPR、CCPA）與倫理原則（如透明性、安全性），並在專案中實踐基本合規要求，與法務或合規團隊學習合作。

六、數據驅動決策與流程優化
使用數據分析工具（如Excel、Google Data Studio）或自動化平台提供的洞察，協助優化專案決策與工作流程。基於數據反饋提出調整建議，確保轉型方案與業務目標一致。

【技能與經驗】
1. 熟悉至少一種AI工具（如ChatGPT）或工作自動化工具（如Zapier、Power Automate）
2. 能展示簡單的原型或流程改善成果（例如在學期間的專案作品）。
3. 具備基礎跨領域溝通能力，有意願學習如何將業務需求轉化為數位解決方案。
4. 了解專案管理的基本概念（如時程規劃、團隊協作），可在學期間的專案經驗中體現。
5. 具備基礎技術知識（如API使用、低代碼平台操作），能與工程師對話並參與協作。
6. 對數位轉型或工作自動化的基本概念有認知（例如修過相關課程或自學經驗）。
7. 具備初步數據分析能力，能操作簡單的工具（如Excel）進行流程分析。

【軟性技能】
1. 強烈的邏輯思維與問題解決能力，願意接受挑戰並快速學習。
2. 團隊合作精神，能適應動態環境並積極參與。

【學歷背景與專案經驗】
1. 資訊管理、電腦科學、商業管理、數位行銷、或相關領域的大學或碩士學位。(跨領域可)
2. 在學期間參與過至少1-2個專案（例如流程改善、工具設計、數位化應用），並能說明在專案中扮演的角色（如需求分析、原型設計、流程優化）。

【加分條件】
在學期間參與過工作自動化或數位轉型相關專案（例如自動化報表生成、流程數位化）。
熟悉低代碼平台（如Make, n8n, Zapier）或基礎程式設計（如Python）。
有使用數據分析工具（如Tableau、Power BI）的經驗。

☞在芳茲「健全的保險制度」是給員工基本的承諾：
◆勞保、健保、勞退提撥金。

☞在芳茲，「公平的獎金制度」是給員工付出的肯定：
◆全勤獎金：良好的自我出缺勤管理，獎金輕鬆Get 。
◆年節獎金：平時努力的績效，換成實質獎金的回報。
◆季獎金：到職滿半年者，提供績效考核拿到季獎金。
◆榮譽獎金 ：公司重視每一位優秀的夥伴，只要在工作中脫穎而出，就有機會榮獲成為當月最佳員工，獲得專屬榮譽獎金。

☞在芳茲，任職滿一年者，提供「每年免費的健康檢查」為員工的健康把關。

☞在芳茲，「多元的訓練方式」是給員工成長的堅持：
◆教育訓練：OJT(On the Job Training)線上訓練、Off-JT外部訓練。
◆進修補助：每年提撥定額補助，提供多職能課程的進修機會。

☞在芳茲，「暢通的升遷管道」是給員工發展的期望。

☞在芳茲，「優惠的餐飲津貼」是給員工美味的滿足：
◆伙食津貼：依據個人對美味的喜好，自由選擇用餐的方式。
◆員購優惠：到職就彷彿擁有一張健康優惠識別證，享有員工專屬折扣。
◆不定期聚餐：偶爾歡樂用餐，與工作夥伴享受美食。
◆不定期年節禮盒：忙碌之餘別也要好好照顧家人，讓家人也品嘗到美味的保健飲品。

☞在芳茲，「身心的休閒娛樂」是給員工紓壓的法寶：
◆員工旅遊：卸下工作，這一刻我們是旅伴，一同享受旅遊樂趣。
◆尾牙活動：芳茲員工們交流、開心的時光，年度大獎等著你。

☞在你的每個重要時刻，芳茲都希望與你共同分享人生的酸甜：
◆生日禮金
◆結婚禮金
◆彌月禮金
◆喪葬奠儀
◆新家入厝禮

芳茲追求企業成長及永續發展，是國內績優廠商之一，我們重視、尊重每一位員工，除了給予良好工作環境，也提供學習成長的空間及機會，竭誠歡迎優秀的你一起加芳茲，成為芳茲大家庭的一員，共同在保健世界裡，創造更幸福健康的美麗人生。"|月薪40,000元以上|2年以上|大學、碩士|Tableau, Python, ChatGPT, Google Data Studio, Excel, Word, PowerPoint, Power BI​|"☞在芳茲「健全的保險制度」是給員工基本的承諾：
◆勞保、健保、勞退提撥金。

☞在芳茲，「公平的獎金制度」是給員工付出的肯定：
◆全勤獎金：良好的自我出缺勤管理，獎金輕鬆Get 。
◆年節獎金：平時努力的績效，換成實質獎金的回報。
◆季獎金：到職滿半年者，提供績效考核拿到季獎金。
◆榮譽獎金 ：公司重視每一位優秀的夥伴，只要在工作中脫穎而出，就有機會榮獲成為當月最佳員工，獲得專屬榮譽獎金。

☞在芳茲，任職滿一年者，提供「每年免費的健康檢查」為員工的健康把關。

☞在芳茲，「多元的訓練方式」是給員工成長的堅持：
◆教育訓練：OJT(On the Job Training)線上訓練、Off-JT外部訓練。
◆進修補助：每年提撥定額補助，提供多職能課程的進修機會。

☞在芳茲，「暢通的升遷管道」是給員工發展的期望。

☞在芳茲，「優惠的餐飲津貼」是給員工美味的滿足：
◆伙食津貼：依據個人對美味的喜好，自由選擇用餐的方式。
◆員購優惠：到職就彷彿擁有一張健康優惠識別證，享有員工專屬折扣。
◆不定期聚餐：偶爾歡樂用餐，與工作夥伴享受美食。
◆不定期年節禮盒：忙碌之餘別也要好好照顧家人，讓家人也品嘗到美味的保健飲品。

☞在芳茲，「身心的休閒娛樂」是給員工紓壓的法寶：
◆員工旅遊：卸下工作，這一刻我們是旅伴，一同享受旅遊樂趣。
◆春酒活動：芳茲員工們交流、開心的時光，年度大獎等著你。

☞在你的每個重要時刻，芳茲都希望與你共同分享人生的酸甜：
◆生日禮金
◆結婚禮金
◆彌月禮金
◆喪葬奠儀
◆新家入厝禮

芳茲追求企業成長及永續發展，是國內績優廠商之一，我們重視、尊重每一位員工，除了給予良好工作環境，也提供學習成長的空間及機會，竭誠歡迎優秀的你一起加芳茲，成為芳茲大家庭的一員，共同在保健世界裡，創造更幸福健康的美麗人生。"|台北市中正區|2025-04-10|https://www.104.com.tw/job/8okpb?jobsource=m_index_s|40000
AI工程師|軟體工程師-台北|"1.熟悉C#或python，js撰寫。
2.進行軟體之測試與修改。
3.規劃、執行與維護軟硬體整合的產品。
4.協助研發軟體新技術。"|月薪38,000~80,000元|不拘|大學以上|C#, Visual Studio, IoT, Node.js, ReactJS, Python, JavaScript|"公司制度：勞保、健保、特休、週休二日
獎金福利：年節獎金、員工生日禮金、年終獎金、三節獎金
保險福利：意外險、員工體檢
補助福利：員工旅遊"|新北市新店區|2025-04-10|https://www.104.com.tw/job/52mag?jobsource=m_index_s|38000
AI工程師|畫像檢測開發工程師 (中壢)|"拉鍊製品檢查相關設備開發。
● 對應檢查工程的合理化。
● 生產設備的改良、新設備的導入。
● 試作狀態的分析與善。"|年薪740,000元以上|不拘|大學以上||"1.三節禮金/禮品
2.勞動節獎金/禮品
3.生日禮金/禮品
◆ 保險類
1.勞保
2.健保
3.員工團保
4.意外險
5.職災保險
◆ 休閒類
1.員工旅遊補助
2.藝文及社團活動(中壢)     
◆ 制度類
1.員工制服
2.誤餐費
3.員工提案獎金
◆ 設備類
1.員工餐廳(中壢)
◆ 請 / 休假制度
1.特休 / 年假
2.陪產假
3.家庭照顧假
◆ 補助類
1.結婚禮金
2.生育津貼
3.旅遊補助
4.住院慰問金"|桃園市中壢區|2025-04-10|https://www.104.com.tw/job/8jdk7?jobsource=m_index_s|61666
AI工程師|Cloud Support Engineer - AI/ML|"AWS雲端工程師將與小型新創公司到大型企業用戶等廣泛的客戶族群合作，為他們提供專業技術建議。客戶會透過電話、電子郵件和即時通訊軟體向你諮詢計畫和問題，你需要運用專業知識，深入探討案件及找出根本原因，同時充分了解每位客戶的需求及考量，幫助客戶實現工作目標，成為客戶可靠且不可或缺的夥伴。

在AWS，我們每天迎接新的挑戰並學習新的技術，了解 AWS 的雲端服務如何運用在不同產業及規模的客戶端，接觸多樣化的使用情境。你將與 AWS 內部團隊合作，為客戶的上雲旅程提供最佳體驗，合作對象包含 Technical Account Manager、Solution Architect、 Business Development Managers；你也有機會和世界各地頂尖 Subject Matter Experts (SME) 和 AWS Service Development Team 一起合作專案。

除了處理不同深度、廣度的技術問題外，雲端工程師可以制定或指導訓練課程、撰寫技術文章、在操作影片中擔任講者、出席 AWS 活動、參與招募流程、撰寫工具/腳本或更上一層進行流程改善及策略發想。在 AWS，你的貢獻可以為全球同事和客戶帶來重要的影響。

我們注重工作生產力與靈活性，致力打造包容、多元、平等的工作環境。雲端工程師團隊遵循 follow-the-sun 模式，沒有 on-call 或駐點客戶的需求，你的上班時間會在週間內安排（週一至週五、週二至週六、週日至週四）。


[Position Requirements]
AI/ML 雲端工程師協助使用 AWS 雲端服務的客戶進行數據結合、系統優化及轉換訊息，您將與使用以下 AWS 服務的客戶合作：Lex, Comprehend, Personalize, Rekognition, Transcribe 等。

[Want to be a successful Amazonian?]
AWS 擁有超過 200 多項可靠且多樣化的雲端運算服務，遍布在全球 30 多個區域，是世界上最全面、最廣泛應用的雲端平台。我們致力打造包容、多元、平等的工作環境，並致力讓每位亞馬遜人取得成功的職涯發展。

如果我沒有足夠相關經驗怎麼辦？沒問題，AWS 將全力支持你的職涯發展。你將透過完善的訓練課程、在職培訓以及和全球頂尖工程師合作，學習最新的雲端技術、領導能力和商業技能。除了雲端工程師的職責外，你亦有機會成為組織中的Subject Matter Experts (SME)。隨著你在 AWS 的成長，我們提供多樣的職涯選擇，也包含海外 AWS 工作機會。
"|月薪40,000元以上|不拘|不拘||"● 入職即享有優於勞基法的特休假
● 完善的醫療及意外險
● 給薪病假
● 健檢津貼
● 育兒津貼
● 亞馬遜線上購物優惠

更多福利等您來探索！"|台北市信義區|2025-04-10|https://www.104.com.tw/job/8myzo?jobsource=m_index_s|40000
AI工程師|"【日本企業線上就職博覽會・日本工作】日本東京 | 株式会社USEN-ALMEX | 工程師| 簽證下來後即可入職"|"USEN-ALMEX｜智慧自動化科技企業 誠徵技術人才

◼️公司介紹
USEN-ALMEX 株式会社是日本領先的 智慧自動化解決方案開發公司，專注於 醫療、飯店、餐飲業等產業的自動結算機與管理系統，透過創新科技解決勞動力短缺問題，提升企業營運效率。

公司技術涵蓋 軟體開發、硬體設計、電子電路、UI/UX 設計，並致力於打造技術成長與挑戰並存的工作環境，提供工程師多元發展機會。

◼️工作地點：東京都台東區雷門（淺草辦公室）

◼️職缺資訊
技術職（Qt開發／Web後端開發／硬體軟體開發）
◼️工作內容：
- 參與公司自動化設備與管理系統的開發
- 根據專業領域負責 Qt 應用開發、雲端後端開發，或硬體軟體開發
- 與 UI/UX、硬體工程團隊協作，提升產品效能與使用體驗

◼️條件要求：
- 熟悉 C++ / Qt / Java / Go / AWS / GCP（依職務不同有所調整）
- 具備基本日語能力（N2 以上），能與團隊協作
- 具技術開發經驗者優先考慮

◼️薪資待遇與福利
- 月薪 280,000 日圓～320,000 日圓（依經驗與能力決定）
- 年薪 4,000,000 日圓～4,500,000 日圓（依經驗與能力決定）
◼️獎金制度：
- 初年度獎金 2 個月（固定獎金）

◼️工時與休假：
- 週休二日制（年間休日120日以上）
- 彈性工時
- 夏季休假、年末年始休假、長期休假制度

◼️其他福利：
- 通勤費全額補助
- 技術培訓與書籍購買全額補助

◼️為何選擇USEN-ALMEX
- 多元技術領域：從 軟體、硬體、電子電路到 UI/UX 設計，提供工程師多元發展機會
- 專業成長支援：提供 內部研修、技術書籍補助，提升專業能力
- 未來發展機會：具備 SE（系統工程師）、PM（專案管理）、產品企劃 等晉升機會

更多資訊請參考活動官網
https://taiwanjinzainet.com/lp/"|月薪56,000~65,000元|不拘|大學|Go, C++, Qt, AWS, Java||日本|2025-04-10|https://www.104.com.tw/job/8n8dw?jobsource=m_index_s|56000
網路管理工程師|資訊人員|"1.各項主機系統維護。
2.防火牆管理。
3.社內程式修改與編輯。
4.資料庫管理與維護。
5.弱電相關設備管理與維護。
6.Office365管理能力。
7.PowerBI編輯能力。
"|月薪34,200~40,000元|不拘|大學、碩士||"★優於法令之休假制度
1.年度休假120日
2.獨一無二之生日假
3.優於法令員工特別休假：三個月即可開始請特休

★優渥之獎金制度
1.四節獎金（春節、勞動節、端午節、中秋節）
2.久任員工表揚及獎勵金
3.生產量與良品率達標之獎勵金
4.無職災獎勵金
5.員工結婚、生育禮金
6.員工分紅

★完善的待遇範疇與制度
1.依年資每年固定調整加給
2.每年定期調薪(依每年考核結果而定) 
3.加班伙食費補助
4.每年農曆年前發放年終獎金
5.勞保、健保、退休金提撥制度

★員工健康促進與關懷
1.每年免費年度健康檢查
2.每年免費流感疫苗施打
3.定期職醫到廠服務與給予員工詢問時間

★職工福利委員會
1.舉辦員工旅遊
2.尾牙聚餐、摸彩、和趣味活動
3.生日禮金、生育/婚喪喜慶補助、醫療補助

★其他
1.員工免費停車場
2.懷孕同仁專屬停車位
3.符合員工需求之多家特約商店優惠"|雲林縣斗六市|2025-04-10|https://www.104.com.tw/job/7i0vv?jobsource=m_index_s|34200
網路管理工程師|MIS工程師|"1.具網路、實體、虛擬主機系統、資料庫建置與規劃能力，能獨立作業者
2.電腦機房、資訊設備組裝、安裝檢測、維護管理，資安管控
3.應用系統、使用者問題排除與異常處理
4.經常性系統與資料庫備份與測試還原等災害預防與回復工作
5.資訊軟體及硬體設備評估與資產管理，預算管理
6.各項資訊專案推動與進度管理
7.系統售後服務規劃與執行
8.主管交辦事宜處理"|月薪35,000元以上|1年以上|大學、碩士|HTTP, TCP/IP|三節獎金＼員工團保＼部門聚餐＼生日禮券＼績效獎金＼完整的教育訓練＼週休二日＼特休優於勞基法＼結婚禮金＼員工進修補助＼住院慰問金|桃園市桃園區|2025-04-10|https://www.104.com.tw/job/8hj4x?jobsource=m_index_s|35000
網路管理工程師|維護工程師(內湖外勤)－11311|"工作內容：
1.負責電腦、伺服器、儲存設備及其他周邊產品之維護及售後服務的保養、維修、測試等
2.提供客戶產品之技術服務，配合客戶時間，進行產品的安裝及檢修
3.熟悉使用各種檢測和維修工具，具有問題分析能力，能夠對硬體故障進行確認及排除 
4.完成主管所交付之任務 

服務範圍：北北基、宜蘭、花蓮地區之客群 


※依學經歷、工作年資敘薪，採固定月薪；
　另依公司盈餘狀況及個人績效表現分配獎金，年薪約13~18個月"|月薪32,000~45,000元|不拘|專科、大學、碩士|Excel, Outlook, PowerPoint, 中文打字20~50|"◎	職工專屬福利：
　-	年節禮品及禮劵、生日禮劵、員工旅遊補助
　-	結婚禮金、生育津貼、寶寶彌月禮、家屬喪葬津貼
　-	每年免費健康檢查(項目多元、優於業界)、健康諮詢
　-	完善的團體保險(含壽險、醫療險、意外險及防癌險)
　-	研究所進修補助、外部訓練成長計劃、內部訓練學習地圖
　-	部門聚餐/員工旅遊/康樂活動/下午茶/免費音樂及電影欣賞
　-	年度尾牙活動
　-	每年績優員工免費海外旅遊
　-	資深員工獎勵(贈送純金紀念金幣及大會表揚)
　-	員購優惠、特約商店折扣
　-	外勤人員通話費補助、私車公用油資補助

◎	與家人共享福利：
　-	健康檢查
　-	團體保險
　-	運動/休閒社團及員工旅遊

◎	優渥獎酬：
　-	年終獎金
　-	績效獎金
　-	員工酬勞

◎	其他設施：
　-	員工福利餐廳(總部)
　-	女性哺乳室(總部)
　-	免費室內機車停車位(總部)
　-	血壓量測機(總部)
　-	各樓層專屬冰箱/微波爐/蒸飯箱
　-	全自動開飲機、義式研磨咖啡機、投幣式販賣機、免費牛奶及茶飲
"|台北市內湖區|2025-04-10|https://www.104.com.tw/job/59gkc?jobsource=m_index_s|32000
網路管理工程師|Dr.Foot 網站軟體工程師|"1.網站/APP規劃、分析、設計、建置與開發。
2.資料庫建置與規劃。
3.公司應用系統之開發與維護。
4.進行軟體開發前後功能測試、除錯修改。
5.與各協力廠商的系統API串接、後端系統分析、設計以及程式撰寫。"|月薪32,000~45,000元|2年以上|專科、大學|HTML, JavaScript, CSS|"#獎金類：中秋端午節獎金, 生日獎金, 年終績效獎金, 每月高業績獎金抽成
#保險類：勞保/健保/勞退, 團保意外險, 提撥 
#制度類：伙食津貼, 油資差旅補貼, 每年發放制服鞋與健康鞋墊及制服, 幸福彈性工時, 家庭照顧假, 友善育兒軄場,福委會,人性化管理及愉悅工作環境, 消防安全管理, 專案獎勵金, 工作場所性騷擾等
#人文類：在職進修補助, 專業與人文成長教育課程, 員工圖書區, 完善訓練發展

#休假類：符合基本工時, 特休年假, 國定假休, 婚喪產假, 門市週休二日(星期日&一公休)
#福利類：結婚禮金, 生育禮物, 喪葬慰問金, 員工免費健檢, 員工旅遊, 員工聚餐, 中秋烤肉, 感恩節聚餐及交換禮, 咖啡(無限供應), 員工及家屬購物優惠, 觀光工廠門票優惠, 健康講座, 服務年資表揚及獎勵等
~2020年榮獲宜蘭縣勞動友善優良企業~"|宜蘭縣五結鄉|2025-04-10|https://www.104.com.tw/job/8okey?jobsource=m_index_s|32000
網路管理工程師|影音視聽整合工程師|"1.	專案工程工地現場會議室視聽視訊設備安裝施作。
2.	視聽視訊設備維護服務及會議支援。
3.	協助產品展示及測試。
4.	設備故障報修相關行政作業。"|月薪30,000~45,000元|不拘|不拘||"上班時間彈性打卡8:30~9:00
下班時間彈性打卡17:30~18:00
中午休息12:00~13:30
公司積極打造家庭與工作相容的環境，不提倡加班
具備有完整的技能提升計畫
◆ 獎金/禮品類
1.年終獎金
2.三節禮金/禮品
◆ 保險類
1.勞保
2.勞退
3.健保
4.員工團保
◆ 休閒類
1.國內旅遊
2.部門聚餐
3.生日餐會
4.生日禮金
5.尾牙
◆ 制度類
績效獎金
◆ 請 / 休假制度
1.週休二日
2.特休/年假
3.陪產假
4.產檢假
◆ 補助類
1.結婚禮金
2.生育禮金
3.喪葬慰問金
4.員工進修補助"|高雄市前鎮區|2025-04-10|https://www.104.com.tw/job/8ok7z?jobsource=m_index_s|30000
網路管理工程師|MIS工程師或資訊工程師|"1. 公司資訊設備及電腦安裝、設定、障礙排除。
2. 機房設備規劃、檢查及協助維護管理(含NAS、防火牆、郵件等伺服器)。
3. 負責防毒軟體及網路管理等資安系統管理、與協力廠商合作網路連線障礙排除。
4. 系統帳戶管理，及套裝軟體(CAD、GIS、美工及辦公室)採購及管理。
5. 與外部廠商聯繫處理公司的資訊系統障礙排除(EIP及公文系統、會計系統)。
6. 評估導入新技術和軟硬體(AI等)，提升系統性能及安全性。
7. 其他主管交辦事項。
"|月薪35,000~38,000元|1年以上|大學以上||"◆ 獎金/禮品類
	1.年終獎金
	2.三節獎金/禮品
        3.生日禮金
◆ 保險類
	1.勞保
	2.健保
	3.員工團保
 ◆ 休閒類
	1.國內旅遊(補助1名眷屬)
	2.公司聚餐
	3.慶生會
        4.旅遊補助金
        5.年終尾牙住宿晚會及摸彩
◆ 制度類
	1.完整的教育訓練
        2. 國內外考察(不定期舉辦)
◆ 請 / 休假制度
	1.週休二日
	2.特休/年假
	3.陪產假
	4.產檢假
◆ 其他
	1.定期員工健康檢查
◆ 補助類
	1.婚喪喜慶補助
	2.生育津貼
	3.退職金提撥

公司福利制度依員工職務不同而有些微調整"|台中市南屯區|2025-04-10|https://www.104.com.tw/job/8ojxt?jobsource=m_index_s|35000
網路管理工程師|資訊網路工程師|"1. 為客戶提供售後技術支援
2. 負責處理產品使用、安裝、維護等問題
3. 對網路技術知識有一定瞭解
4. 協助業務單位解決客戶問題
5. 協調內外部合作夥伴解決技術問題，以提供最佳的產品和服務。


該職位是公司產品售後服務的關鍵職位，該職位的發展前景非常廣闊，能夠為公司帶來更多商機和機會。
歡迎符合要求的人才加入我們的團隊，期待著您的加入！"|月薪36,000~42,000元|不拘|不拘||"◆ 獎金類
	1.年終獎金
◆ 保險類
	1.勞保
        2. 健保
        3. 勞退
	
◆ 制度類
	1.完整的教育訓練
	2.順暢的升遷管道
◆ 休假制度
	1.週休二日
	2.特休/年假"|台中市西屯區|2025-04-10|https://www.104.com.tw/job/8ojqq?jobsource=m_index_s|36000
網路管理工程師|IT人員|"1. 負責機房維運管理及維護作業
2. 協助使用者軟體配置安裝及教學等作業
3. 具基礎資訊安全、網路、防火牆相關知識
4. 能跟使用者良好溝通，清楚使用者需求
5. 偶爾需配合夜間工作(機房設備調整)"|月薪32,000~36,000元|不拘|專科、大學、碩士||"◆ 獎金 / 禮品類
　 1.年終獎金
　 2.三節禮金/禮品
　 3.生日禮金/禮品
◆ 保險類
　 1.勞保
　 2.健保
　 3.勞工退休金提撥
　 4.團體保險
◆ 休閒類
　 1.國內旅遊
　 2.社團活動
◆ 制度類
　 1.完善的教育訓練制度
　 2.完善的升遷管道
◆ 設備類
　 1.員工餐廳
　 2.員工休憩室
◆ 休假制度完善
◆ 其他
　 1.員工購物優惠折扣
　 2.定期員工健康檢查
◆ 補助類
　 1.結婚禮金
　 2.生育津貼
　 3.子女教育獎助學金
　 4.旅遊補助
　 5.住院慰問金等"|台中市北區|2025-04-10|https://www.104.com.tw/job/87szq?jobsource=m_index_s|32000
網路管理工程師|徵求[網路工程師(有經驗)]|"
[為什麼加入我們？]
我們是一家專業的資訊服務公司，專注於提供高效、安全的網路解決方案。公司收入的高低取決於各位的技術含量。我們深知 學習與成長才是網工的核心價值，所以我們不只提供工作，而是一條讓你從 技術新手→專業高手→業界專家 的成長之路！

[先說清楚]
學習網工技能並非輕鬆之事，這條路需要不停閱讀 不斷測試、反覆設定、排查故障，有時候真的 很繁瑣、很枯燥，但這也是你累積實力、脫穎而出的必要過程。 如果你願意接受挑戰，未來的你，將比現在的自己更強、更值錢！

[你的職責與學習方向]
1. 學習並掌握網路技術：涵蓋 TCP/IP、VLAN、路由、VPN、防火牆等核心概念
2. 閱讀原廠技術文件（Cisco、Juniper、Palo Alto、Fortinet、Aruba、F5...等相關網通設備）
3. 學習設計與實施網路架構，包括 LAN/WAN、安全設備等
4. 至客戶端安裝與配置設備（Router、Switch、Firewall、WiFi AP、安全設備）
5. 協助業務團隊與客戶溝通技術需求
6. 製作技術文件與SOP（維護紀錄、技術報告等）
7. 參與故障排除、提升問題解決能力
8. 持續進修、考取業界證照（CCNA/CCNP、JNCIA/JNCIS、PCNSA、NSE4...）
9. 內部同仁技術分享

[這份工作的特點]
1. 無限學習機會：我們提供培訓資源、LAB 設備、書籍補助，讓你無後顧之憂
2. 專業成長快：我們的專案涵蓋政府、企業，讓你累積實戰經驗
3. 職涯發展無限：從基礎網工到資深工程師，甚至架構師，我們提供明確的成長路徑
4. 額外福利假：表現優秀者可享有額外的休假，工作與生活兼顧
5. 考照補助：公司鼓勵技術提升，考過 IT 證照 公司全額補助
6. 高端設備實作：你可以使用 Palo Alto、Fortinet、Cisco、Juniper 等業界最強設備來練功
7. 主動爭取高薪：你的專業值多少，由你自己決定！我們鼓勵員工挑戰更高薪資

[我們希望你具備這些特質]
 熱愛技術，願意挑戰問題
 願意主動學習，持續提升自己
 具備基礎網路概念，想深入鑽研
 有邏輯思維，能夠分析與解決問題
 願意與團隊合作，擁有良好溝通能力

[這份工作不適合]
1. 只想學基礎，不願深入技術細節的人
2. 不願看技術文件，不願主動學習的人
3. 害怕 troubleshooting，遇到問題不願嘗試解決的人
4. 不喜歡與人溝通、不願意團隊合作的人

[薪資 & 福利]
1. 月薪面議（依技能與經驗調整）
2. 證照補助：通過考試，公司全額支付考試費用
3. 書籍補助：每季提供學習書籍費用
4. 假期彈性：額外休假獎勵
5. 免費使用公司 LAB 設備，提升技術能力
6. 定期內部教育訓練，技術不斷進步！
7. 年終獎金 :  基本一個月，要往上數個月，取決於你的技能，能幫助公司賺多少錢?

[我們在找願意自我挑戰的你]
我們不希望你只是來「上班」，而是希望你能透過這份工作，讓自己變得更強、更值錢！
如果你準備好挑戰這條技術成長之路，馬上投履歷！
讓我們一起打造更強大的網工團隊，創造屬於我們的未來！"|月薪45,000~65,000元|1年以上|高中、專科、大學|VLAN, TCP/IP, Routers, Firewall, DNS, DHCP|"標準該給您的不會少，更多的福利需要您及公司團隊的付出共創雙贏 

▌勞保、健保、標準補休、年假等制度 是最基本的。
▌保障年薪13個月。
▌視公司營運績效享有比例分紅 - 全年年薪範圍至14-18個月均有可能。
▌各類職工福利活動 - 每季定時聚餐、尾牙活動、員工旅遊。
▌在職進修補助 - 每年度以新台幣3-10萬元為上限，視公司營運與個人發展考取證照 (全額補助)
▌交通費用補貼 - 出差交通費用全額補貼
▌圖書經費補貼 - 希望您多看書，圖書經費由公司補助，大家都可以互相交換學習成長

"|台北市大安區|2025-04-10|https://www.104.com.tw/job/86blf?jobsource=m_index_s|45000
網路管理工程師|資訊管理中心 網路管理師 MIS Engineer (台中)|"1. 協助維護公司伺服器，確保其穩定運行並提供支持。
2. 網路設備的安裝、配置與維護，以確保公司內部網路的穩定性和資訊安全。
3. 負責各項系統權限管理，包括設置、使用者權限管理和系統維護。"|月薪40,000~50,000元|2年以上|專科、大學、碩士|Firewall, VLAN, TCP/IP|"【薪酬制度】
我們為您提供具市場競爭力的薪酬待遇，定期依據市場變動與員工績效進行薪資檢視，確保薪酬回饋公平透明。同時，透過晉升機制，助您在職涯上不斷成長，邁向卓越！除固定月薪外，還有基於個人及公司表現的年終獎金，年薪可達 13-15 個月。

【多元福利】
我們提供您豐富且貼心的福利方案，陪伴您的職場生活、健康與家庭需求：
1.節慶禮金與紅包：提供三節禮金，逢尾牙與新年開工，致贈禮金增添溫馨氛圍。
2.喜慶慰問金：提供婚、喪、喜慶各類慰問金，讓您在重要時刻獲得公司支持。
3.推薦獎金：推薦優秀人才加入我們，共創佳績還可享有推薦獎勵。
4.多元保險保障：除法定保險外，針對派駐幹部提供全球意外險，以及員工福利保險，讓您無論身處何地，都有全方位的保障。
5.成長與發展機會：我們致力於您的職業發展，提供定制化的職內培訓、領導力發展課程及跨部門交流機會，支持您提升專業技能、拓展管理才能，為您的長遠職涯發展加值。
6.健康守護：定期安排健康檢查，關注您的身體狀況，讓您更無後顧之憂。

【海外派駐福利】
對於派駐海外的員工，我們提供更周全的生活與工作支援，讓您專心工作，享受豐富的海外體驗：
1.不扣薪的事/病假：每月提供一定天數的不扣薪假期，照顧您的需求。
2.每年返台假期：一年提供超過 36 天的返台假，讓您有充分時間與家人團聚，依派駐地點而略有不同。
3.交通津貼：根據派駐地點，提供每月 USD 180-550 的交通補助，靈活應對日常通勤需求。
4.免費宿舍：提供設備齊全的宿舍，包水電，並有管家服務包含打掃、洗衣、垃圾清理，讓您感受家一般的舒適。
5.餐飲與休閒設施：擁有員工餐廳、籃球場、健身房等休閒空間，讓您工作之餘也能享受放鬆。
6.免費市區購物及景點接駁車：每週提供不同路線的專車接送，方便您的購物與旅遊需求。
7.當地法規保障：提供當地化的保險與福利，讓您安心無憂。

※薪資及福利將根據聘雇合約及公司規範辦理，如有調整，以最新規定為準。

透過以上全面的薪酬與福利體系，我們希望在您職業發展的每一階段，陪伴您共同邁向成功與幸福！
"|台中市西屯區|2025-04-10|https://www.104.com.tw/job/8n3rj?jobsource=m_index_s|40000
